-174.43,215.2,315.07,-156.85,254.49,-130.82,766.9,-13.035,-229.14,-229.59,-128.99,-401.83,17.938,-80.218,-6.4761,114.94,-9.0193
-100.65,683.83,519.39,264.65,-781.02,-576.69,31.697,-216.62,-388.81,57.868,-142.96,-365.39,-169.28,-22.068,71.366,203.56,75.815
200.06,529.72,738.2,454.82,-131.09,169.5,245.82,-58.162,120.89,145.97,-353.95,217.3,-279,-76.244,28.211,477.73,282.62
417.13,-261.02,803.25,-185.06,-326.67,-93.016,119.88,133.73,380.24,126.25,-360.01,131.33,-176.02,0.040812,-504.67,-261.42,-115.87
61.762,304.32,468.02,27.077,581.45,487.08,-48.225,-147.75,-181.31,-288.13,125,337.17,197.9,-211.25,122.82,-134.62,262.26
-452.71,718.81,423.33,522.8,-649.67,-119.3,729.05,-592.37,-339.31,-230.12,-115.04,-509.86,30.526,189.79,103.65,46.187,115.76
167.02,465.48,965.61,102.23,-96.449,257.97,1.2083,-34.925,50.148,133.41,-845.5,239.86,-160.6,-79.819,-42.745,452.12,250.27
-181.47,791.1,889.23,123.59,-337.41,278.61,210.09,-227.4,399.92,-591.22,-57.474,-296.73,-374.57,-169.43,80.789,-53.984,17.569
-709.3,953,444.15,575.98,-19.306,471.88,-136.75,-303.47,-52.719,-122,13.38,350.84,-179.11,67.827,-87.647,-144.66,280.15
165.66,789.72,-406.86,592.38,-235.06,-302.54,66.085,-672.38,-204.78,18.611,229.01,-663.33,-257.6,226.05,-273.62,-50.888,-11.328
-30.316,228.42,-204.14,462.71,318.71,-170.7,410.06,-620.69,-210.52,32.817,-17.633,19.285,76.286,406.01,80.302,-623.68,-181.02
-181.83,934.35,462.77,341.87,10.739,163.69,182.67,-516.97,-170.95,-37.605,337.09,39.048,28.737,30.593,87.26,-215.17,161.96
144.6,333.87,-726.58,703.6,-392.74,-476.65,218.1,-52.495,-345.96,128.57,-244.05,-363.66,-32.737,387.02,-360.6,-307.03,-243.43
110.34,-255.6,1076,-210.44,-238.66,156.28,-91.893,-101.58,719.76,-1.5557,-471.64,330.75,420.36,351.77,-423.49,-362.42,-23.37
-40.46,509.82,962.2,503.97,-246.63,36.177,93.98,-235.49,-94.393,154.54,39.948,41.204,-1.0054,425.18,181.27,213.39,14.963
-462.05,231.72,653.7,130.59,-10.522,467.81,-308.58,54.94,441.04,-633.77,-80.726,-478.34,381.35,-132.53,-5.3078,-315.86,-217.45
584.08,266.74,602,397.92,-355.48,207.48,-242.1,90.555,-37.002,575.91,-92.031,-448.28,-241.25,-70.674,218.74,-28.197,107.07
-139.97,31.053,-160.03,812.62,-457.31,-212.77,360.51,-117.63,-196.38,269.07,-140.31,-163.23,190,539.02,-66.14,-411.06,-401.96
-407.67,731.7,1063.1,637.63,-380.18,-109.04,286.45,-640.87,4.0543,-173.21,-305.79,-36.804,152.42,199.3,24.293,-12.105,407.88
14.965,816.7,342.81,-140.34,155.07,386.57,-151.17,-633.1,99.498,-70.835,174.97,-66.166,-53.667,192.69,-151,-38.45,-57.784
-201.99,1049.9,793.28,272.1,-581.98,239.71,-97.74,-456.13,136.67,-172.04,-79.403,-273.67,-289.36,163.49,65.754,170.05,141.43
-360.94,569.86,-50.466,471.09,-501.25,-29.541,465.15,-351.88,-277.97,-246.62,-87.679,-729.3,1.9016,200.31,191.17,115.97,-15.304
-382.62,377.17,780.39,491.01,-64.829,236.56,63.307,-449.66,185.22,-410.07,54.458,141.26,-249.5,266.68,174.95,-265.43,577.71
-172.63,338.56,-275.76,935.54,-499.5,-443.49,-60.638,-351.54,-181.92,-282.27,-199.78,-450.85,119.56,411.64,-431.17,-13.977,60.778
344.62,34.673,877.06,-59.04,38.412,359.26,147.39,-58.109,569.47,-12.224,-536.92,199.64,-147.18,-147.2,-548.84,244.11,206
-276.42,897.42,365.48,48.052,-583.06,324.43,-532.77,-808.2,88.482,119.6,192.96,-179.8,-103.36,-168.65,70.857,393.97,50.879
412.71,498.41,-218.49,304.82,15.705,84.81,-26.906,-609.66,34.332,47.791,533.51,-472.27,-108.47,-44.903,-154.96,180.93,-172.7
-848.4,716.28,895.84,549.81,-59.964,121.5,-677.98,-137.11,340.23,-533.92,43.847,407.64,43.194,-235.08,-6.5276,-266.39,350.2
-101.81,915.34,569.83,129.05,73.471,-35.615,345.66,-675.6,-282.3,42.757,142.74,-169.69,-108.89,114.38,17.791,109.09,404.74
-157.69,127.74,-440.94,38.545,225.84,-389.85,270.61,-763.5,-168.73,105.13,217.71,-95.268,-186.32,208.42,-52.696,-394.39,-324.08
