-73.87,-102.51,-580.01,-557.52,-352.21,751.27,-85.962,178.21,-178.2,-235.09,165.18,344.29,245.92,-35.71,131.01,-398.9,-79.077
-880.24,-153.88,-540.6,-691.3,-686.18,877.29,-337.27,586.49,231.16,288.52,-56.609,227.96,-276.8,160.44,-79.459,59.124,-3.1259
182.96,277.5,6.7769,185.45,-450.48,806.03,-109.27,169.31,-107.52,442.22,-131.6,148.86,161.64,107.24,-2.3312,165.23,-197.49
-476.83,551.01,-565.7,-141.55,-196.28,640.4,172.27,-7.4148,727.41,-216.98,114.09,-50.124,-103.19,-278.95,27.55,-276.39,-587.89
-577.93,-461.33,-906.76,-453.14,-299.54,637.68,-381.13,23.659,-135.64,-7.7049,82.85,140.36,-181.21,163.94,60.996,-239.68,273.54
273.99,177.28,-510.35,-36.376,70.63,628.69,161.39,117.54,-121.93,297.92,-33.295,252.27,-116.96,-427.5,131.52,254.59,-547.22
518.03,309.4,-608.41,-266.03,-156.98,370.62,-24.876,-308.58,266.08,494.62,-338.05,268.61,32.275,189.25,81.748,486.43,-84.3
86.292,162.67,-61.071,-420.36,50.736,724.23,-121.45,102.36,-323.44,-146.94,-165.23,436.72,74.443,-113.42,-218.73,192.46,-83.72
-496.97,-131.61,-429.67,-412.31,-695.32,1051.8,-404.71,17.522,-280.11,-317.77,-33.341,226.9,193.49,41.993,37.925,-136.13,11.879
-48.167,-101.55,-327.77,-450.01,-609.48,965.72,-64.706,115.59,-283.5,18.51,5.5297,201.19,295.85,134.34,-48.581,146.98,-218.12
452.24,273.75,-319.82,-65.806,-340.5,611.35,-107.71,-305.53,27.28,20.453,-191.26,-56.842,292.26,111.94,250.26,-305.65,-514.79
-339.43,-347.67,-452.25,-740.07,-130.3,754.9,-216.52,178.1,-328.53,-265.7,305.26,164.65,-65.464,103.54,-326.12,-58.854,302.43
-99.46,-286.99,-302.31,-758.23,-162.78,706.36,-200.01,298.3,-315.11,-221.02,112.36,150.81,26.585,38.373,-415.67,120.54,250.94
124.48,281.26,-263.78,-411.1,415.99,444.8,292.64,0.97067,-250.46,27.635,99.366,503.87,-16.121,-295.59,-385.66,31.167,-231.12
-305.92,-269.27,-277.26,-662.66,-707.23,403.59,-176.34,131.87,205.36,-355.1,341.1,-418.45,597.82,208.99,272.98,-160.67,163.67
-1370.8,-24.725,-384.87,-939.79,-586.6,464.54,-485.6,659.98,23.654,-18.866,134.23,-227.7,-65.7,137.32,-141.16,-8.2853,8.3303
-456.39,-491.98,143.51,-1065.5,-65.744,285.73,-312.11,193.43,-211.96,-356.33,193.7,-143.69,-99.78,316.81,-119.64,261.87,124.55
