-591.04,-73.776,-847.47,333.09,1038.1,-13.026,140.86,-328.62,474.58,108.92,20.124,-161.59,-105.36,332.14,-287.6,202.51,341.4
-1269.7,-164.43,-879.21,361.2,11.096,478.08,-219.97,-280.46,-218.41,-158.4,-41.068,107.85,-355.84,52.801,259.22,72.93,181.29
-1109.5,312.53,-57.808,117.06,867.54,14.67,237.24,458.59,-357.39,219.3,274.79,-28.713,-214.26,299.74,188.49,-245.51,59.73
-1229,-128.58,-775.93,639.56,274.22,137.55,133.97,-340.66,-161.48,15.994,175.48,76.8,-364.68,-106.3,371.61,-124.83,36.603
-1374.7,113.85,-386.41,967.12,650.59,-141.57,240.75,-414.43,609.62,73.943,152.91,-155.49,30.413,28.51,390.88,-242.8,570.27
-264.87,192.93,-173.18,226.26,944.04,47.733,537.1,222.74,113.38,-57.51,-96.794,242.19,-232.68,-430,-355.22,-87.94,99.016
-787.53,131.2,465.25,197.21,852.2,-364.03,-415.75,478.57,305.83,265.03,72.4,14.084,-0.70873,-426.77,-16.503,161.6,22.56
-979.9,133.23,305.5,-370.46,704.29,-415.66,314.47,578.66,-235.98,-203.17,97.531,96.145,-97.097,-283,96.881,-22.04,194.03
-926.46,201.84,669.29,393.43,919.33,-576.72,-25.558,624.55,131.34,194.79,-109.45,38.295,-21.631,68.42,-398.36,154.5,154.52
-337.4,-299.04,-239.66,-345.92,990.91,-318.91,-351.57,1.0647,118.77,453.29,179.55,20.792,325.47,207.05,-385.14,-93.021,-356.1
-1208.3,161.42,625.83,357.34,680.8,-697.83,12.29,713.97,-24.667,130.93,-201.22,31.895,-322.27,-467.63,-560.47,207.81,196.66
-1533.6,393.34,459.61,387.5,1092.1,-730.2,-40.254,655.76,177.28,561.37,-253.15,-103.83,-35.508,212.14,-321.64,-28.395,-186.69
-1441.1,401.33,-67.535,695.73,838.56,36.301,132.89,386,286.83,150.98,83.805,89.47,-160.03,-125.09,150.82,-174.56,569.87
-663.82,76.101,-532.92,416.68,679.77,434.72,107.32,-142.53,-63.82,3.6193,-21.389,244.99,-328.38,107.59,61.547,-166.28,123.11
-966.2,356.46,245.4,83.915,776.67,-140.97,-98.946,475.79,-171.06,57.715,227.13,153.4,-238.07,-340.49,279.46,-26.372,33.72
-813.42,151.66,188.46,-337.88,369.08,27.605,207.08,176.1,-494.1,-179.35,495.95,101.31,-48.552,-289.51,421.2,172.18,153.58
-994.36,141.91,402.7,-332.5,189.73,-139.46,-303.77,736.57,-50.713,-264.32,265.19,183.34,-49.723,-326.07,168.21,377.21,-191.06
-1519.1,84.817,-411.74,654.43,118.8,481.76,-224.76,9.8121,345.54,-16.802,97.579,201.68,-100.52,-366.86,459.06,18.021,98.981
-968.38,420.4,691.49,-89.181,878,-925.19,-8.8361,358.51,-228.32,45.122,-107.48,-225.69,-259.51,-220.77,-98.273,197.91,-21.41
-739.87,149.73,-7.4064,-236.16,575.27,217.01,127.98,516.49,-314.01,-166.96,552.27,160.98,-133.88,-306.72,149.31,39.738,-69.793
-815.14,374.42,314.15,-129.41,898.34,-600.2,165.27,553.25,-449.56,161.65,72.95,-223.85,-199.06,-149.77,-96.438,126.9,-49.51
-488.63,-15.094,-113.8,381.09,243.11,332.27,504.86,42.421,-543.91,16.759,36.114,554.39,35.556,-343.76,355.28,-111.4,24.041
-1005.9,404.86,379.22,-474.46,743.35,-290.34,215.15,550.55,-354.56,42.404,188.91,-242.07,30.055,-136.05,199.37,293.26,-17.573
-1147.4,747.99,558.72,-385.59,916.85,-868.8,-161.45,43.465,-88.219,-53.26,-413.52,-270.61,-146.57,-544.89,-98.293,208.82,-216.14
-449.92,38.685,384.73,-41.468,-332.14,340.55,45.433,-11.217,-452.34,-292.67,754.99,250.18,49.51,-138.34,234.69,-275.84,4.8219
-827.24,166.49,116.51,224.25,1051,-371.64,-195.02,321.29,-10.104,307.16,231.71,-46.561,145.06,168.68,-297.96,51.897,-461.85
-1491.9,409.8,142.77,52.256,496.38,-139.57,-390.07,786.62,-154.37,-31.94,384.52,66.808,-256.96,-539.32,-0.9612,207.73,-143.55
-1833.8,-15.423,-646.9,292.1,69.928,-172.31,-342.42,-92.552,-28.05,37.573,457.37,-11.166,-266.14,137.76,396.74,-155.37,159.93
-1397.1,125.59,204.35,-176.7,204.22,68.878,-146.02,512.84,-263.12,-93.504,410.39,245.88,-94.179,-133.29,612.48,181.4,19.274
-664.95,-84.623,-221.1,492.11,-648.96,622.86,-143.49,-395.14,101.54,5.9391,302.24,636.17,-43.169,-454.37,405.94,100.91,-280.08
-1499.9,558.24,-275.01,455.65,595.8,438.59,88.898,378.88,-255.67,11.005,141.35,16.572,-73.07,-61.11,-73.191,-112.7,161.99
-151,-188.12,-503.65,-201.97,736.69,488.67,141.87,-234.01,399.38,-246.78,322.94,68.41,43.601,-399.16,-173.03,106.05,60.23
-566.31,-75.724,203,-49.766,-325.48,648.06,75.886,-134.3,-369.85,-144.71,406.23,508.97,158.06,-248.32,247.1,163.1,-161.01
-674.55,46.002,-787.73,528.8,294.47,646.16,74.187,-433.71,-67.033,-132.52,-388.18,125.05,-53.954,-244.96,236.79,103.07,-152.52
-553.92,320.74,-326.33,358.8,641.36,474.38,113.51,-62.197,-14.7,68.076,67.905,317.86,-177.07,-424.41,194.3,-98.634,-159.33
-699.5,-156.99,197.28,312.86,-30.558,309.38,166.11,154.75,-459.14,-25.094,267.2,682.74,-90.48,-320.65,489.19,-112.34,-21.151
-859.29,290.82,467,360.7,615.17,-108.39,98.722,835.68,-75.348,54.032,15.79,244.32,-315.22,-534.04,-307.6,155.52,206.79
-1158,345.01,-472.9,511.9,751.95,361.35,464.75,142.54,-121.84,110.71,21.659,170.2,-129.2,144.82,143.5,-57.201,133.35
-438.04,221.05,-77.556,43.16,954.67,355.99,463.66,242.9,-295.41,61.209,195.38,30.278,-73.855,99.886,-91.377,-211.73,141.96
-747.19,125.85,291.65,158,934.8,-606.08,-206.21,316.01,136.78,344.89,182.87,51.781,-190.73,-181.46,-201.99,-6.1111,-381.51
-954.26,56.898,-898.37,572.48,142.39,293.96,-42.472,-628.59,-138.36,-99.705,4.8114,181.02,-443.13,-237.72,131.63,-27.636,51.912
-807.54,261.33,-811.16,224.41,853.28,547.81,319.46,-506.16,428.27,-29.546,-98.133,-255.58,-23.277,110.71,-44.417,178.96,135
-1055.5,240.98,92.491,53.955,184.28,59.391,339.56,383.98,-390.83,-175.85,297.39,336.71,-60.152,-247.85,591.27,215.3,121.08
-1255.2,341.02,36.923,49.269,505.54,-116.48,378.6,515.27,-503.28,-197.38,362.48,132.44,-162.85,-286.37,357.19,-95.585,314.69
-1056.9,415.97,239.84,112.54,1024.2,-312.58,134.89,612.6,-354.2,278.12,137.52,-276.51,-57.044,225.06,-308.01,1.6131,18.808
-1431,244.82,-551.97,59.448,932.36,161.46,-26,345.9,-88.525,403.85,170.46,-259.73,-62.589,630.7,-197.41,-183.13,-36.478
-731.35,326.52,-845.31,238.4,747.91,358.86,504.81,-412.08,-97.943,-85.064,-291.33,-150.41,-99.662,22.47,223.7,50.154,89.497
-1854.9,456.96,379.12,217.54,823.41,-695.2,-393.18,560.38,67.155,235.21,-54.874,-240.4,38.081,-188.54,-337.9,156.33,-216.62
-1990.6,664.8,178.45,64.223,894.13,-921.63,-417.98,193.02,88.682,353.04,-229.81,-479.78,-51.41,77.468,-65.54,39.135,-185.74
-870.33,208.82,-1018.4,526.45,127.41,298.52,222.65,-755.54,72.212,-42.827,-283.1,22.613,-137.63,-353.85,315.84,106.29,-180.68
-625.74,213.33,-519.1,376.62,1109,72.835,346.11,-345,521.4,-61.183,190.52,-496.15,87.183,217.79,-186.58,171.55,373.51
-1295.2,-560.2,-86.106,475.41,-401.05,322.86,-518.21,-132.69,-30.99,-125.39,225.49,282.12,-136.04,-281.64,438.54,141.14,25.975
-982.42,-28.989,-457.16,339.58,920.85,-55.799,183.05,147.95,-136.17,259.85,216.72,-161.16,-172.99,606.99,-96.21,-157.46,90.655
-386.04,324.69,91.95,468.71,-403.02,159.2,184.05,-210.16,67.396,-99.993,306.27,805.5,47.194,-477.72,301.1,-300.91,-133.69
-1933.6,259.16,305.44,-317.1,655.96,-242.94,-3.6873,205,-326.73,127.94,-64.345,-310.81,248.87,274.07,283.77,134.23,120.99
-1205.9,610.73,404.24,-108.93,718.72,-902.54,-662.74,139.42,-70.488,391.99,-184.38,-131.64,79.677,-117.33,-447,201.16,-630.85
