24.805,-857.81,475.43,-85.526,-224.24,223.24,354.64,-65.237,412.32,328.39,346.47,-75.89,179.73,228.77,232.82,-318.41,-90.26
-385.91,-541.01,131.33,-936.32,237.75,-720.45,-402.63,306.06,401.49,181.03,-263.98,-80.199,231.74,-62.102,-158.73,-614.02,151.91
494.64,-656.93,-89.539,410.26,4.4927,298.42,81.89,28.56,-98.281,-383.75,-29,-278.6,-7.0384,-360.82,-274.63,-263.82,-248.58
603.88,-423.57,-343.84,314.38,211.01,-13.61,60.564,-71.033,-73.514,-563.79,-200.19,18.143,-124.59,-185.67,-229.8,110.67,-256.09
-190.52,-367.06,618,460.72,-757.17,0.93083,416.43,160.65,-133.1,54.964,405.85,29.205,-366.8,93.202,251.96,211.77,251.15
80.495,-221.69,-938.79,93.327,-309.48,-403.33,318.61,-125.78,827.86,-496.7,-340.51,-168.08,276.99,-142.65,138.43,253.14,429.15
40.034,-392.47,-561.16,245.11,-170.34,-496.31,382.45,627.18,32.078,-307.65,-127.09,176.84,69.103,472.06,-223.83,97.668,-101.15
526.44,-505.07,90.657,-96.444,0.42996,304.86,207.91,87.237,-108.22,310.91,314.64,299.44,-64.871,-208.35,-382.79,-109.93,61.989
49.089,-846.5,-386.29,293.3,-380.96,190.47,86.262,264.3,-237.3,-76.2,-205.33,-64.55,-242.45,-315.62,266.02,-308.65,6.4466
-225.12,-937.84,320.78,-523.15,5.653,-415.09,-64.875,-318.17,339.19,553.9,-438.46,519.29,62.574,41.222,137.34,-14.116,36.742
175.32,-711.77,294.43,-456.83,-200.46,29.092,394.85,65.266,99.947,-122.32,267.26,416.13,33.629,209.5,-46.698,-290.44,213.28
-486.86,-171.24,-764.81,163.59,138.98,202.8,358.23,305.52,-361.72,8.5068,-256.19,45.607,-235.73,430.99,96.417,215.19,363.35
246.23,-449.3,433.08,-352.62,-224,-232.63,176.14,201.71,18.817,487.26,414.58,67.633,-194.45,198.34,-65.804,-105.92,135.9
242.76,-608.03,710.9,-319.65,-272.88,-101.51,214.08,-49.866,99.914,330.7,95.607,-38.296,-157.66,341.94,-218.25,120.28,3.0906
452.25,-625.82,294.05,164.96,-599.17,299.36,3.8256,307.27,-8.6787,427.1,344.57,-286.95,-136.8,-84.132,-242.82,-115.88,241.17
463.89,-416.78,-408.57,402.41,43.949,-185.38,61.528,-69.959,9.4747,-618.69,1.2983,280.52,-19.282,78.798,-354.29,15.153,-157.96
526.71,-173.47,-456.29,383.28,-183.58,-342.87,189.58,-80.562,453.98,-555.03,208.05,242.44,241.49,-115.95,-368.34,77.39,7.6524
118.07,-979.26,-60.144,289.5,-417.95,213.27,34.039,-77.867,375.4,284.12,298.19,-183.63,-164.62,-480.54,254.53,-312.82,106.77
-274.79,-1066,372.49,34.585,-523.28,105.39,45.904,65.304,-33.057,584.37,296.29,266.72,-317.92,42.882,78.227,50.819,330.51
